7.6012915466	44.3236154737
18.9308206318	20.636712946
49.0713776322	46.2771861348
31.2797361286	6.0944865923
25.7366572041	11.2276855158
7.5572356582	19.8543125531
24.8082460836	43.8831277192
19.5936285192	5.2041287301
42.656704504	40.303430683
22.3682060605	16.8327277526
11.8732119678	35.489537078
39.7239563055	7.0874356665
23.2919415459	10.015832819
33.0380020896	42.8071975242
34.4403282972	17.7964393049
1.0717785452	15.1134520071
6.2238703715	15.8128194744
33.3146102261	26.3745094882
13.4384929202	15.9346612869
32.8189684777	14.8624615045
44.7103043087	1.2320632348
26.8638411537	4.4249702711
21.2959913071	13.0130060483
18.1045522913	1.1069241213
47.1923351055	0.7158823311
26.8682836089	24.5003822027
34.876320255	44.5215018932
28.4827061696	14.7034268128
41.2601516349	43.3718478307
22.3669674946	33.3828621544
15.2487061452	8.5773013765
48.8614431815	37.6954633044
41.2977881264	4.0195751237
14.3200837774	4.8544875346
30.1411793102	43.7899498967
17.0344453305	15.2472606394
21.8773194589	24.7088000877
4.949425417	37.6730776159
36.6280738497	20.4513893696
14.5340239629	15.0122307939
27.3176314775	4.5058053685
48.5012858408	5.9409264708
4.2579802917	22.0996664604
0.6095730467	14.5216382109
31.5392879304	48.748123995
38.6983085889	39.8961057654
1.6813515918	29.6350902179
37.7631583018	14.5609434694
22.0129188383	16.2706152536
15.1198445121	45.5697515281
20.5821268028	29.4234049739
16.723223147	17.5026784884
41.983685689	49.9947217992
41.8781181099	42.4364110455
34.8277754383	18.6096026096
39.1760207945	0.7106041303
18.7464017188	16.9367932482
19.7040957166	13.1311045261
17.6587269641	15.4140309431
10.0065533537	10.3086410789
42.0710632112	46.5139666805
32.9074331094	23.9913323428
8.8679965353	48.0041043833
33.3688513376	0.5335418042
47.2275169101	28.8458198775
39.0091758687	41.79405428
0.4032966681	15.7808024669
19.1048363689	3.5546199651
43.9586012857	29.4671318959
37.0313705411	36.2321918365
33.6388603318	18.5668507591
21.2762327632	33.9729372645
35.5326563818	42.1731183073
37.8968406236	40.6665172195
21.8858058099	48.4945754753
17.0719443122	40.9212423023
26.5951492358	30.5626229849
23.5671574017	28.1296657166
4.8351026373	5.482185795
48.6080680741	46.8332382618
38.6870019371	23.6994172446
25.4172294401	34.9055907689
15.3312912211	14.3359167501
30.6706876261	23.6941390438
17.29534755	27.3420018144
0.1590666827	32.9455193831
19.8467084207	24.4047431741
36.0417492688	44.2787950626
19.8631623993	46.0766239092
37.5054353848	39.8187741404
46.0483026225	4.5874361414
11.9342256105	42.5905905897
20.4128685175	13.8101064833
4.9162991578	2.5915405247
45.303076948	43.1241324171
17.6403854275	42.6559263607
43.9254750265	44.3855948048
45.7063736161	8.904934884
36.7452217964	46.2105463259
37.8840763122	23.8527267007
32.7377441572	45.1371267205
20.3840821283	14.7773971083
9.1603090987	7.8256639885
18.270400539	37.310245051
8.2809227752	5.4439143278
31.0461149085	6.3202394638
35.3423448745	28.2314873533
34.876072011	36.0065373359
4.6132723335	34.4499051804
40.1774475118	33.7136731483
33.4841400851	32.8397755977
43.3002742706	8.149322425
15.5946769519	18.6192639405
48.8154313061	47.1756923478
23.9709618967	31.8434614688
32.8900245018	45.9612657549
48.9744979888	30.1212117309
43.8176703174	6.2482046662
18.9317737706	40.2400608407
18.8376603881	26.1978356401
31.3231057022	46.0669788066
14.9800763931	44.8274969822
30.7718859985	18.788426253
1.7359742196	9.8770852899
19.8963755509	47.4190375302
26.0749629466	11.9125586702
19.3763596471	2.5330116507
13.8218506007	41.804632335
21.781336586	20.8174935542
6.1215814436	48.7435579766
1.7059269128	15.657359059
4.5190807432	15.9546202747
26.5056635952	13.5209550848
10.8662360115	23.4830230474
22.7894813055	3.2648653258
34.7865863703	18.9648694359
41.9123509433	29.8032625113
8.13182618	31.4963527024
19.6626583813	4.9714067718
46.5256232768	14.2531677149
48.3092736918	15.2100258507
3.1467984663	37.8111823695
39.8258975474	22.4024901399
13.9039506437	33.8292897912
1.9622297725	34.9868747173
13.7968594441	4.245951632
46.7939751456	29.7905555693
0.9367277846	15.1080864714
7.6145297615	10.4941562982
15.7257489162	20.0306164101
19.7743881727	41.3059221115
38.9376354637	6.5611351049
30.7058253093	14.8581133923
0.5462741945	10.0943483645
40.6736097066	16.4382203948
0.6022008602	12.2771509225
26.6212371411	22.0069070347
10.0499693537	18.9712320454
14.4240514608	4.0817832807
48.4025737271	42.8244005889
16.1715508206	17.714790022
16.1299783969	19.7391423397
2.9216544935	8.7790208869
42.6772144157	31.2357451301
26.9962144084	43.2221653871
25.7111357991	12.0438862126
27.4638007861	0.200614566
18.9085653517	23.0254278984
33.8429619791	43.540238915
47.1264591673	5.1720213378
15.4341886286	37.2785956133
32.1522356709	8.750264789
0.2732576337	42.9832037073
5.260086176	9.6810857765
46.0561863147	42.5795545802
2.2354874061	27.9700784246
19.0569456201	13.9270374086
42.8501614602	22.3701101495
3.1722151907	43.078164896
26.6714753816	24.4211937068
8.5759103764	42.4007265596
22.9466033867	34.3840870308
15.6091108685	30.9823288117
39.2817356857	7.2588399751
23.4928775812	44.4784353953
6.2827205751	47.4205492064
39.8839365458	19.5359908976
0.1141147222	16.4853424532
16.3326899288	16.3917812519
4.3079880299	23.6177741783
48.5166884726	9.3097430421
32.5042407494	34.1065712739
20.4379664268	43.356916518
1.4383429661	18.088763929
25.1814551651	15.342316404
47.4341808353	36.5790819051
27.1494787652	30.1326501649
2.6452559512	15.54293097
16.3427462103	9.6045098267
10.9924407443	23.6728890799
49.7717151185	20.7149523078
31.7769348389	46.8831054401
43.1446764152	32.4231538689
0.0449727522	13.698156015
37.0370210381	6.5641912166
39.2008627299	25.0027084723
2.2804601816	41.6682344628
6.0939666582	20.4912286252
32.0510241902	47.3728186218
5.4526753724	34.7463993588
32.7654420631	44.912422332
40.6269345665	39.7735452047
28.399278759	19.1304863896
48.3745529316	25.8947511436
29.9086702522	47.0323851798
1.8921563402	13.6089218082
4.6572735067	23.3153003501
19.792606798	16.5683760773
2.0062710857	30.0942642614
20.9899634356	39.707081602
24.1005948279	40.1861502789
0.5229595583	39.4040073035
3.4942042083	23.8136528991
44.5385612547	33.5430667968
1.9613025244	7.4927712558
28.6756593734	39.1559693031
41.9727421133	20.1221487252
29.1107812896	37.6254214207
31.3209153479	4.6989002964
8.3154883236	29.726658552
40.1032220339	11.2983105006
31.0926304664	25.4138526041
40.0924231624	26.609763992
33.2478984492	43.7214643927
31.137603242	39.1120086424
27.1294442005	33.1739552319
22.4487611791	18.724172865
33.4180634236	30.7802431053
33.2234108821	3.6651838571
4.4997853693	16.0969914868
38.870738796	15.5266424641
15.9888529452	48.5776062123
45.1267199358	5.8705366915
17.2700175783	34.657128877
14.3634058768	24.472357356
25.035390188	2.9029218713
19.1621739184	48.2660506852
19.0206793835	47.7876577294
44.827996986	19.4712979719
21.1684450042	28.3603149466
40.0106428191	37.4947393313
18.9285918372	9.6574482508
21.6914045624	17.7643222502
43.5048470274	11.3083922304
13.4671530919	43.2005150476
23.6527070869	25.2570935059
22.180506424	0.4643615568
5.4398952052	13.3226637729
2.7634883765	12.8825149266
3.5014217719	5.1632618532
13.7553835288	43.0493223248
42.8667104105	24.1808254505
34.5940522384	30.5771144573
3.8478067145	19.6590863401
26.1146088596	17.9022898432
15.7316554803	19.6891230997
30.977250915	2.833041572
48.5633700388	36.6264627082
49.1497189039	0.4693662049
14.2006617971	6.4982254291
3.063155408	2.7234541951
38.0204577232	15.9960086923
30.1895147422	5.0758316414
48.1898753438	8.5939909099
5.2904753014	0.6531375693
44.552920619	29.5481890207
23.2252655318	11.4969127811
24.4526492199	48.9191882545
13.5736000026	27.3358467501
18.0532625411	30.9682107531
45.6210942473	27.2795032011
3.584242845	14.8305860814
36.9818543782	40.6256590039
17.3124988098	45.0438254513
47.0890898723	26.1389783351
0.4490074702	33.8261740748
40.9652059199	20.3009189805
19.2695962964	26.6033398919
5.8889026986	47.1488378476
43.7286942964	33.1834339071
22.7710180683	31.766601745
19.6442862274	40.1981601957
36.5954047302	7.3642593576
7.36507033	12.3437162023
23.4920929419	9.8572465358
12.7100135898	25.2665492008
23.0967258103	32.0328393253
4.4693438802	12.6902881078
11.2733836519	11.893011909
22.2464447375	32.5022055302
18.6700056773	19.1885135369
14.3365390599	14.6164661273
10.2669024607	48.4982142225
48.8595204428	24.2643452017
12.526414427	23.2104570372
15.5573777622	49.1513517918
43.4124410618	3.8125342224
35.7516799588	34.7073698184
40.0100269821	48.0705400463
6.9860410877	31.1483809724
3.8049424998	15.6755805947
35.6311212294	25.3500432475
10.5702839326	45.9789670538
40.7867968781	6.3012395985
2.9436200624	20.393868722
7.6593738049	22.1179453889
41.2358043715	40.1274136733
43.9088259824	40.6947877025
26.9289701246	48.7212852808
47.1247070702	37.2762515442
37.6375202788	23.8782216096
49.6999881929	30.4878870258
16.7689932976	27.47441174
24.232925009	31.2424809905
7.0650585229	42.8316032514
40.2610862628	37.3316582758
36.9429386221	6.5090301912
30.1617843565	24.8644425767
44.730430143	0.0219463836
48.2163222739	18.4020421235
2.408229094	7.3666481068
13.4004358202	19.2104599206
12.5528613338	33.0185082508
12.6751315547	5.8648623526
12.259956263	43.4748051222
25.0792757608	6.228965288
28.2325093169	5.0162141444
5.6723973481	47.2873393446
10.8309557429	40.9363351064
18.2425362989	3.086754214
12.6584384358	28.4357203171
14.6358982427	6.6119157011
3.8736575516	28.4367974615
23.2287223684	24.4146873942
5.4226951441	12.9131553229
6.817277614	48.8306661835
30.8880961733	46.5326327831
46.6584995156	3.0405689962
0.7261035964	39.525453886
7.8170662979	45.2539180871
43.7832065858	40.3168205405
38.3636238752	13.4036755189
7.517054514	25.7418051129
10.5521998834	17.7912322804
12.5965489075	44.6461565094
14.5821130369	18.5734083643
0.8132861461	5.1228905562
49.5394875295	1.1551867006
44.7438973933	43.437850941
45.5437162891	5.1448369399
47.7558098035	19.5572288241
47.1521264873	0.8044990711
8.9441521326	24.3552968837
10.3086711373	2.5757370749
9.8272580421	6.6693614237
21.2041083956	17.830102006
35.3879469214	8.804702363
38.0597673589	11.6855755681
26.8765057437	15.1174413739
46.2189026643	49.7410374926
6.3023036812	14.7723297821
39.5349441795	43.5531616909
10.854800907	6.3529531937
10.1759612327	43.2091272669
12.7636665478	17.9678490851
16.277496051	19.2661085166
16.9932388468	42.0397934504
43.6517627444	14.5004818914
12.9359955667	22.3066775361
17.7193424432	31.5652473597
1.4688290423	9.7543999786
6.7192021525	12.6234980766
6.0829663184	44.9689228786
8.9858835563	35.4962050915
17.2714020591	30.4147303803
18.6795152258	39.615079388
23.5679966165	4.0696134791
18.0846882053	35.5376209365
18.2190027554	40.7702660887
18.3118940098	47.5074644201
13.6284045177	40.6824578997
15.9748125589	10.3274949361
15.4640205204	48.3119634911
22.5725566503	15.0377547834
26.2834837195	12.903232011
25.2912785625	4.9813249148
43.7766650459	32.8678567894
11.6714306409	21.7079343973
13.3510459447	16.6669005062
20.6531708129	47.9852981633
7.8903333051	21.4489718899
19.6533496259	31.4392302884
10.1881149923	41.5384598775
18.7451342121	27.8019250836
29.8293108586	24.6483575553
22.9517815635	9.5063089626
35.0226302864	47.0680336235
46.8225497054	16.6881510289
16.6035443079	24.006790854
47.9586258531	19.3747111596
14.5418921486	48.2533983886
18.0723733502	33.7611908326
4.6778280288	31.9982092362
20.6248584669	43.2223212672
27.0582569297	19.2573959474
21.9492300879	12.4129396165
39.304373716	32.8374006553
0.6262535462	23.3270094264
40.0339182932	47.9505605763
7.5233764714	23.6076667439
18.938147556	20.8344738465
3.6623228109	38.633018476
23.4981890535	33.93516168
34.4021680765	19.1464373609
26.2348794611	3.6707732594
49.781672773	46.8383937143
9.6934466623	24.1277622757
20.0115445303	36.5386300487
11.4531034138	18.5463281116
23.044492607	40.794662782
40.6647153432	34.5239282353
19.3434367189	39.9953000015
42.6978422329	22.2338930937
0.8528303355	26.0623881128
38.088570931	17.7972250851
22.5271530915	46.8822506489
23.804611899	35.5686970754
23.1112012174	14.8652587086
19.3497027969	13.5704016779
40.4081562068	9.5754879527
21.0698270937	34.2399698682
33.8915949455	11.8238000665
8.4805295803	43.3366787853
25.7476551225	16.2381791277
4.5164534124	5.0461213337
35.53878651	12.5940747326
47.6968852105	28.6511187442
43.8208271284	37.883521989
36.1650400562	35.9210841591
37.7308035037	26.6016793204
1.344203623	11.4911887562
5.1031876123	6.7555580288
41.3931263378	15.2346977964
24.8423926765	45.4263504362
39.505355712	25.9019953897
17.6280057989	18.9054710558
24.6240654495	42.2647441505
49.1988023743	0.0297576655
37.6395503292	5.4441011278
36.0771688633	10.811072262
22.2432949813	40.8244204707
28.3042656723	39.9680293631
5.4206055822	0.8063722635
14.9411372142	13.0583135644
29.1570960311	16.0304174758
43.5091765132	18.6035973718
37.4682903057	9.9405642133
2.9617079301	1.5991145512
16.6203777539	33.4688560804
6.8179931026	23.5109659145
43.3698641602	11.1746025039
37.6902048476	17.7088259719
40.709588048	35.334765981
1.8503937405	4.5112813124
13.4378599701	33.9470050996
45.2260414604	40.380887338
37.3891802505	17.1053560451
11.1347451806	12.5981238438
39.0468686121	28.2644093269
23.5542203067	3.0264402274
48.8655486843	39.1998031875
40.3910722351	39.7555980831
28.6574079189	9.7819982562
40.2586750221	4.4345009839
15.2334649116	35.1819485426
18.162763631	35.6839936459
7.8866808442	23.339972063
39.857530361	27.446692693
17.3615660053	35.7137513114
45.5262311734	28.7840731908
25.9346992243	38.2577649783
39.6048609866	26.5381717822
23.8304968691	18.7521025538
31.3553048065	39.0641372418
4.5459982008	39.5964853466
2.9875929002	34.7825200297
24.8644813197	7.6677346136
42.0142885065	49.5370495832
5.9493008303	36.3816345809
41.4848590735	41.1365907174
48.8322816091	23.0480154976
49.3191649904	47.5562371081
29.1750639211	8.8454166893
39.5418696571	8.3827814786
1.1695587309	2.0675184205
42.6129238913	42.7924217889
34.7679111408	48.7636688165
38.5587389814	19.1728744656
3.7476690719	5.3905456327
23.8147797529	27.0280781668
12.1129592881	22.199314693
2.6132177794	44.5903488202
14.2058519879	16.7836762499
40.7703672303	31.9813129492
42.8718928015	49.0248498274
29.4393168995	1.9656247925
8.9331308613	17.6653065952
0.7585736457	22.3648218904
19.2968472606	29.4123175088
26.2946968898	3.3790579299
46.2848048424	1.1488950811
45.2315464849	17.6700824872
15.8995578764	29.917229712
20.1153017115	19.900997635
26.5868512914	6.734219729
20.4455561005	19.5137150818
23.1028946117	4.6835176647
1.451332611	14.4019543659
12.4598446069	19.050764665
29.0521954419	41.0651522456
42.9361917078	5.5385450833
11.2921262393	42.0987801626
28.3713604556	38.6213893536
22.111255629	14.3839617725
0.8339958964	0.4815616412
29.5409191865	40.6889077742
14.7241795436	7.1763835615
35.6019070372	49.245230481
18.0996581912	9.861782263
18.4718486154	12.5669291941
9.4166867901	26.2733086478
30.2126174793	32.061096956
21.0850663949	7.1572780376
23.622538778	43.0569848977
20.9829847096	14.0424099285
13.9569592196	6.182127865
3.0618556775	45.0226097135
29.9161155941	31.7077165237
14.7155328654	28.5469497554
22.3587029381	24.4349272223
6.2108124839	35.0867744535
11.0003377078	29.6958448365
17.5902494229	42.1050097095
22.1103703603	15.0040041888
31.1156394193	49.5968424715
44.1771007143	48.8392294385
42.5559264608	34.5177192707
4.218534031	4.2803601362
45.6284333486	13.2411838043
5.015771091	3.5684839357
33.2707294961	45.3455123818
38.5646250565	18.7797288876
16.3078973303	45.6672640983
11.6420899518	33.9669017587
10.6758806854	33.1636906601
17.1418932267	46.1488257395
41.1830091383	24.6558095329
25.400060229	40.3400742216
2.7438002871	45.3940562205
9.2826673295	34.5175917959
43.8719088677	2.907003439
12.1604870772	21.6673648683
39.4952848321	16.5786887752
14.9569752626	10.0642814767
35.7830258785	14.7243497893
10.4782695416	30.6210987037
28.9139344823	16.2464093417
38.844881556	9.7469595028
40.3943851357	12.3288152274
43.6294673709	44.7933590971
11.2035845174	34.1818867251
46.6051976196	47.4155897042
4.6298050787	24.4892039336
28.7938339403	26.2868964346
18.7155680032	12.419593893
35.7454445213	24.0860464051
22.9709346779	25.1261258731
11.271494464	46.9373131637
39.9639785523	28.3664065413
18.5993680265	38.3673097007
16.287265555	0.5057970993
23.2347080484	23.7119189231
7.1639930829	7.1470385883
32.5951628853	46.1730611976
34.8767980002	7.6788206818
17.8398737684	40.3107292717
49.7370561352	42.3218869371
26.0598071618	32.3346302379
43.2399340207	30.6508034933
2.4808564223	37.715943181
35.3424744913	16.8522220338
37.1118428884	33.5578069324
14.6413434995	9.3833080493
24.8377593234	33.430910809
2.068818151	43.622088409
0.424369378	24.1076578386
35.3160288883	14.0520095127
30.9827526566	9.8684977507
39.2692509573	33.8546173414
25.7104140241	26.3808247633
24.6122200275	4.6618568478
0.4728354746	18.0365040665
22.315611667	23.7964144675
29.2420251062	29.1510607814
29.2666694149	44.3234005012
41.0311796702	36.2160083605
14.9874696275	3.2371071866
2.2376040928	19.4495263975
2.3026741343	33.1533215242
4.9514482031	31.6035137279
20.8369721193	7.8168360982
18.5899397125	33.6591186235
28.1861562515	5.3154326743
28.0009652022	14.9638746865
1.1851025978	29.8321798211
13.0629542749	12.994253356
45.8408389939	5.2746039582
0.922158733	22.1540667582
39.1227614367	45.3288835939
39.0807730146	35.9254074749
3.4030151553	9.8700099392
24.4652359281	12.181105651
26.192615903	19.4832144072
18.0443586782	19.2533180118
49.3029952748	45.6120164599
28.261434054	13.1053028395
18.4687280562	43.3609758504
34.6190241631	9.6640259959
9.2441867106	22.9738005903
7.7379790135	27.2155932151
10.3294381872	36.0448507592
33.8564067381	27.6356574614
8.2108144881	45.2520972816
32.6450498542	9.8412652267
13.0984318675	6.7867182428
37.4774839263	39.5754978061
23.6762295244	46.0572735872
28.0859014951	10.0238254527
39.7150880191	9.0250242036
25.978903682	29.2105951114
33.0373496981	41.6273391806
10.5520601617	16.8418603018
44.5688433945	12.8697137348
11.2235059729	46.9427718548
38.5530253639	31.8057349883
45.7539459923	42.7018935559
24.2864602478	9.9370252341
34.3938643578	37.0803389698
46.6761047486	14.8559603142
13.4092216846	5.265908828
23.4746373724	23.0057464447
0.079119904	24.7259702766
37.8744576126	17.447014479
49.6672532754	42.4889608519
18.1234785821	43.9792882884
37.1774528874	13.0590309622
27.9286873527	5.5942636915
36.5922066616	37.3402641388
21.7964770505	22.7230569581
37.1728740633	28.568064305
44.3301856751	14.5558573538
32.125915261	8.7679077173
21.0292808246	6.2037217664
2.5410001865	9.8079546588
14.7709651152	18.609172944
34.1277126921	12.9904400092
40.0184841128	49.3834524648
38.4471946629	14.6664465312
12.2136141872	23.0142654618
29.733572132	8.4084766684
14.4260983448	43.8770416426
45.2509639086	14.6416046657
40.2856322937	25.2503369702
8.9949417394	6.7467553774
6.4744698815	11.5843765205
28.8386576809	7.0560719585
4.7488877317	49.4486489333
30.7609301293	21.5214017546
13.2325220387	44.1364109283
1.4249924803	14.3046092475
44.1701518139	26.7873106059
36.7071594344	17.142157373
1.5041124076	39.0305795241
32.0446094265	44.2343250848
36.3744127098	9.6311182482
19.6275909897	33.0098678125
19.2220623372	7.293356047
14.3031000625	15.2253819397
6.2197976513	20.3501319746
41.0185393877	30.0164130051
1.4759741491	43.7934462447
0.5499833496	34.9059893284
23.1444546487	38.7843207223
22.5052549737	49.997168011
3.0909835361	44.7139439872
37.9154197872	7.3934936663
6.6329676658	12.9876080435
43.1094676489	44.097396452
26.36261445	22.0599401975
18.846581853	36.0018735053
22.8430397809	2.5058731204
40.7887127949	15.9369818401
14.0975457616	0.643478171
13.1286720978	27.7562100906
49.7836545343	22.6837372174
20.5720156431	12.2278547147
41.9673297787	34.8122820724
4.532542266	22.1323861508
1.3329457724	33.7492564693
5.1998518175	28.9486930007
5.9575347695	36.4369954215
45.5030975863	10.5365670752
41.9070112519	46.090850397
7.4616471771	25.4675749457
27.5477070361	4.7708921833
28.281423985	5.7219686452
27.0892381668	8.4774427814
46.7697693733	12.0642482303
42.5845240476	20.9473505849
33.3090358414	28.827574756
37.7883087611	42.0806612587
44.0604981966	14.7407968529
33.859019191	13.7335640844
10.9327634331	30.864981981
16.5657531703	14.7379648639
36.9500027271	8.4475080948
48.8481832203	38.2584756706
23.1987208361	27.7255729074
30.059470376	2.5449045468
25.2107976703	10.3184158681
42.0453027124	13.727446436
2.9025101569	5.0507776905
15.9995104652	26.2553977314
6.142848474	14.3709246069
16.0311822547	32.8069877811
15.7831649994	48.9391349489
26.7148641404	26.5987793216
7.9985120334	17.6192698535
20.3157072654	21.0715211229
28.0478099128	10.3480358142
13.1983638741	46.5679628775
26.2732420349	7.5085165445
23.5509075224	20.8846028894
5.105375126	42.6588132745
33.7348892121	32.9760914901
1.0986145586	25.6554950727
33.386799111	48.3807819197
10.8241274022	41.4535342716
47.8683839319	37.7197433263
25.9713231819	19.3281325046
44.1331632435	20.2811090276
35.656692693	29.800404585
20.0318213785	34.0689293575
27.9921824345	34.0146731352
46.5894561261	10.665386566
36.5975745721	48.8068942446
14.9421851616	42.4621812301
45.4376393463	48.9238622366
9.7962954082	26.532467152
45.0016555376	45.0070857769
20.6484370166	9.2422781279
1.8415981205	40.2599135879
47.9041656945	0.0578634674
36.6479474818	35.4976758594
7.9844466178	4.6308382181
13.9353479724	32.8648512717
2.4311124813	34.4368108083
34.6993107582	31.2296175398
21.9338600058	0.4841211252
22.74681977	5.5083319312
12.747120671	41.577653354
35.1322238799	47.0520840026
49.0200618049	13.0168484757
36.2980281934	12.4622562667
40.2375990292	39.7108972771
32.7549510403	45.9929399891
37.396642752	38.1177513395
23.6243981402	38.0916791968
43.5790784424	37.4464742607
35.2650266839	25.8374946658
49.5957213221	7.4198117247
37.7122416859	7.7275833115
20.9217194002	5.6378992507
19.6275427239	41.4887410821
15.7044241205	41.7422564467
17.5111755263	16.30328584
6.225117296	40.2956353268
30.6466092821	34.2044376768
12.9488148959	15.2271480765
16.0214127041	16.828102502
25.6482648198	29.2115234537
33.5972519126	24.4694262045
17.8630108479	7.08801609
23.5524305142	29.2693869444
20.2451994177	9.9671020638
25.8474574657	11.7188543081
37.4877784867	12.1342382161
22.676311899	44.4039128954
10.5467682239	42.9484718712
9.4216385158	12.6183593413
45.4231316689	49.9122448266
23.2938888948	34.5261252252
44.5538623957	9.6704433672
44.4431934971	12.9290933255
9.5919171115	46.988381492
34.7914614249	49.3813406443
27.1981445374	8.9220333146
46.9885598635	35.1061328547
8.4158595884	37.4730198644
20.7772229798	46.3685075752
32.2535865707	10.9436275205
8.0115809105	44.8928315891
8.4894646658	4.0960908867
3.1753059709	16.5815267945
27.6391236344	36.3815726712
24.1938887862	45.8383473335
20.6864814973	32.8848126344
33.8642409304	26.6772080213
4.8404980684	30.0427850103
33.6352963932	48.111960711
49.8856536578	43.5053105233
30.4887628881	9.2543084873
17.232548329	22.5813869387
17.7486645058	0.5933266133
4.0411934024	38.5236954316
37.4777477467	32.5484890025
43.5961219715	12.3121809447
41.5289719123	0.6579336477
10.1540596457	26.9524018979
4.1428901954	5.2606528159
0.9506104281	13.276292989
5.5771913379	26.8646467477
27.4367790902	39.7867780412
45.5044728238	22.9467363562
0.0203848351	39.7937400732
37.0286962017	36.7751595564
30.295934272	22.3280770238
27.2185293725	48.7157733878
34.0172560886	21.8812924111
38.7117938604	9.8010968883
47.9957523523	45.0842809631
16.2708426593	32.8249199316
46.723374771	4.6939284774
6.4852170181	49.1803718731
19.4461486302	49.4064467261
24.3624984287	41.0755011486
30.6791058043	45.0187192066
40.1326301275	32.2912593605
8.2267393591	17.7527091699
35.5196038727	25.0615042401
23.767926544	30.4032200947
8.1123930169	11.2580196932
16.0083667608	34.3158127274
41.000474873	2.9846070334
25.8610575227	11.8513463298
20.0495601632	22.8395081591
28.4782226197	35.5330960359
19.4571794942	24.1635272745
11.5785320755	23.4974418068
38.6322822655	12.4854979571
23.6000696896	29.4241800904
12.5291425036	36.7737347959
44.2094736034	39.3501447048
1.0368488031	19.2109581316
8.0336153507	9.7204711754
44.2298584385	29.143884778
38.0655450048	5.986117688
38.3295496227	32.0485481992
21.448387811	27.8596581658
22.0828010933	27.8674100991
27.0413434831	41.8496450875
19.4441401633	22.9439391289
38.3536437526	10.692330054
23.7647182541	46.5435735648
25.9293571813	22.124311002
7.7997923829	10.0987767801
48.1272166828	37.6190747134
6.6084629856	17.1430302318
47.9324225336	42.3900361639
6.3539560651	5.3717839066
42.1280668583	42.204534472
21.7003490776	22.7932562586
14.4663490821	16.6298035998
8.1364336191	26.5203471994
12.7008239506	25.777863292
40.3274066281	28.4811499296
28.1859938055	49.3598553585
41.1790465703	11.310959328
9.7845861223	2.6446772041
28.2522802008	1.8547124695
8.7409805506	7.0845431415
41.1136395065	39.3727554008
46.74064992	31.9018243812
